Date,Open,High,Low,Close,Volume
15/10/2001,0.1,0.11,0.1,0.1,134450
16/10/2001,0.11,0.11,0.11,0.11,406280
17/10/2001,0.115,0.125,0.115,0.125,659500
18/10/2001,0.12,0.12,0.12,0.12,529000
19/10/2001,0.125,0.14,0.125,0.14,676700
22/10/2001,0.135,0.14,0.125,0.13,1123011
23/10/2001,0.13,0.145,0.13,0.14,333569
24/10/2001,0.14,0.145,0.14,0.145,479704
25/10/2001,0.145,0.165,0.145,0.155,3321194
26/10/2001,0.155,0.175,0.155,0.175,2723128
29/10/2001,0.18,0.215,0.18,0.215,3207268
30/10/2001,0.225,0.265,0.19,0.205,4666640
31/10/2001,0.2,0.21,0.185,0.21,1127790
01/11/2001,0.21,0.21,0.195,0.205,550600
02/11/2001,0.21,0.215,0.205,0.205,750445
05/11/2001,0.205,0.205,0.185,0.19,733269
06/11/2001,0.184,0.195,0.184,0.185,142400
07/11/2001,0.19,0.19,0.185,0.185,283400
08/11/2001,0.185,0.19,0.185,0.19,609760
09/11/2001,0.195,0.2,0.19,0.2,778750
12/11/2001,0.2,0.23,0.2,0.215,2698061
13/11/2001,0.215,0.22,0.2,0.215,824356
14/11/2001,0.215,0.215,0.205,0.205,338520
15/11/2001,0.205,0.205,0.2,0.2,185568
16/11/2001,0.2,0.205,0.19,0.19,563432
19/11/2001,0.19,0.195,0.19,0.195,114645
20/11/2001,0.19,0.195,0.18,0.195,666563
21/11/2001,0.195,0.195,0.19,0.19,302125
22/11/2001,0.19,0.19,0.185,0.185,89257
23/11/2001,0.19,0.19,0.185,0.185,40400
26/11/2001,0.19,0.195,0.18,0.185,389674
27/11/2001,0.185,0.19,0.185,0.185,206500
28/11/2001,0.19,0.19,0.185,0.185,267000
29/11/2001,0.18,0.205,0.18,0.195,1759549
30/11/2001,0.195,0.205,0.165,0.165,1480572
03/12/2001,0.16,0.16,0.145,0.16,703171
04/12/2001,0.17,0.18,0.17,0.175,487500
05/12/2001,0.17,0.175,0.17,0.17,146500
06/12/2001,0.175,0.175,0.17,0.17,242100
07/12/2001,0.18,0.185,0.175,0.185,344600
10/12/2001,0.18,0.18,0.18,0.18,264800
11/12/2001,0.175,0.18,0.17,0.18,161511
12/12/2001,0.175,0.175,0.17,0.17,106500
13/12/2001,0.17,0.18,0.17,0.17,202535
14/12/2001,0.175,0.175,0.175,0.175,18065
