Date,Open,High,Low,Close,Volume
30/08/2010,1.28,1.28,1.28,1.28,50000
31/08/2010,1.28,1.28,1.28,1.28,0
01/09/2010,1.28,1.28,1.28,1.28,0
02/09/2010,1.28,1.28,1.28,1.28,0
03/09/2010,1.28,1.28,1.28,1.28,0
06/09/2010,1.28,1.28,1.28,1.28,0
07/09/2010,1.28,1.28,1.28,1.28,0
08/09/2010,1.28,1.28,1.28,1.28,0
09/09/2010,1.28,1.28,1.28,1.28,0
10/09/2010,1.36,1.36,1.36,1.36,25000
13/09/2010,1.37,1.37,1.37,1.37,7938
14/09/2010,1.37,1.37,1.37,1.37,17062
15/09/2010,1.37,1.37,1.37,1.37,0
16/09/2010,1.37,1.37,1.37,1.37,0
17/09/2010,1.37,1.37,1.37,1.37,0
20/09/2010,1.37,1.37,1.37,1.37,0
21/09/2010,1.37,1.37,1.37,1.37,0
22/09/2010,1.37,1.37,1.37,1.37,0
23/09/2010,1.37,1.37,1.35,1.35,1720
24/09/2010,1.35,1.35,1.35,1.35,0
27/09/2010,1.39,1.39,1.39,1.39,5000
28/09/2010,1.39,1.39,1.39,1.39,0
29/09/2010,1.4,1.4,1.4,1.4,790
30/09/2010,1.4,1.4,1.4,1.4,0
01/10/2010,1.4,1.4,1.4,1.4,0
04/10/2010,1.4,1.4,1.4,1.4,790
05/10/2010,1.4,1.4,1.4,1.4,1855
06/10/2010,1.4,1.4,1.4,1.4,0
07/10/2010,1.4,1.4,1.4,1.4,0
08/10/2010,1.4,1.4,1.4,1.4,0
11/10/2010,1.4,1.4,1.4,1.4,0
12/10/2010,1.4,1.4,1.4,1.4,0
13/10/2010,1.4,1.4,1.4,1.4,0
14/10/2010,1.4,1.4,1.4,1.4,1000
15/10/2010,1.4,1.4,1.4,1.4,0
18/10/2010,1.4,1.4,1.4,1.4,0
19/10/2010,1.4,1.4,1.4,1.4,0
20/10/2010,1.4,1.4,1.4,1.4,0
21/10/2010,1.4,1.4,1.4,1.4,0
22/10/2010,1.4,1.4,1.4,1.4,0
25/10/2010,1.4,1.4,1.4,1.4,0
26/10/2010,1.41,1.41,1.41,1.41,5000
27/10/2010,1.41,1.41,1.41,1.41,0
28/10/2010,1.41,1.41,1.41,1.41,1500
29/10/2010,1.425,1.425,1.425,1.425,2000
01/11/2010,1.425,1.425,1.425,1.425,0
02/11/2010,1.425,1.425,1.425,1.425,0
03/11/2010,1.425,1.425,1.425,1.425,0
04/11/2010,1.425,1.425,1.425,1.425,0
05/11/2010,1.43,1.43,1.43,1.43,13500
08/11/2010,1.43,1.43,1.43,1.43,13500
09/11/2010,1.43,1.43,1.43,1.43,0
10/11/2010,1.43,1.43,1.43,1.43,0
11/11/2010,1.43,1.43,1.43,1.43,0
12/11/2010,1.43,1.43,1.43,1.43,0
15/11/2010,1.43,1.43,1.43,1.43,0
16/11/2010,1.43,1.43,1.43,1.43,0
17/11/2010,1.43,1.43,1.43,1.43,0
18/11/2010,1.43,1.43,1.43,1.43,0
19/11/2010,1.43,1.43,1.43,1.43,0
22/11/2010,1.43,1.43,1.43,1.43,0
23/11/2010,1.43,1.43,1.43,1.43,0
24/11/2010,1.43,1.43,1.43,1.43,0
25/11/2010,1.43,1.43,1.43,1.43,0
26/11/2010,1.43,1.43,1.43,1.43,0
29/11/2010,1.43,1.43,1.43,1.43,0
30/11/2010,1.43,1.43,1.43,1.43,0
01/12/2010,1.43,1.43,1.43,1.43,0
02/12/2010,1.43,1.43,1.43,1.43,0
03/12/2010,1.43,1.43,1.43,1.43,0
06/12/2010,1.43,1.43,1.43,1.43,0
07/12/2010,1.43,1.43,1.43,1.43,0
08/12/2010,1.43,1.43,1.43,1.43,0
09/12/2010,1.43,1.43,1.43,1.43,0
10/12/2010,1.43,1.43,1.43,1.43,0
13/12/2010,1.43,1.43,1.43,1.43,0
14/12/2010,1.43,1.43,1.43,1.43,0
15/12/2010,1.43,1.43,1.43,1.43,0
16/12/2010,1.43,1.43,1.43,1.43,0
17/12/2010,1.43,1.43,1.43,1.43,0
20/12/2010,1.43,1.43,1.43,1.43,0
21/12/2010,1.43,1.43,1.43,1.43,0
22/12/2010,1.43,1.43,1.43,1.43,0
23/12/2010,1.43,1.43,1.43,1.43,0
24/12/2010,1.43,1.43,1.43,1.43,0
29/12/2010,1.43,1.43,1.43,1.43,0
30/12/2010,1.43,1.43,1.43,1.43,0
31/12/2010,1.43,1.43,1.43,1.43,0
04/01/2011,1.43,1.43,1.43,1.43,0
05/01/2011,1.43,1.43,1.43,1.43,0
06/01/2011,1.43,1.43,1.43,1.43,0
07/01/2011,1.43,1.43,1.43,1.43,0
10/01/2011,1.43,1.43,1.43,1.43,0
11/01/2011,1.43,1.43,1.43,1.43,0
12/01/2011,1.43,1.43,1.43,1.43,0
13/01/2011,1.43,1.43,1.43,1.43,0
14/01/2011,1.43,1.43,1.43,1.43,0
17/01/2011,1.43,1.43,1.43,1.43,0
18/01/2011,1.43,1.43,1.43,1.43,0
19/01/2011,1.43,1.43,1.43,1.43,0
20/01/2011,1.43,1.43,1.43,1.43,0
21/01/2011,1.43,1.43,1.43,1.43,0
24/01/2011,1.43,1.43,1.43,1.43,0
25/01/2011,1.5,1.5,1.5,1.5,1500
27/01/2011,1.5,1.5,1.5,1.5,0
28/01/2011,1.5,1.5,1.5,1.5,0
31/01/2011,1.5,1.5,1.5,1.5,0
01/02/2011,1.5,1.5,1.5,1.5,0
02/02/2011,1.5,1.5,1.5,1.5,0
03/02/2011,1.5,1.5,1.5,1.5,0
04/02/2011,1.5,1.5,1.5,1.5,0
07/02/2011,1.5,1.5,1.5,1.5,0
08/02/2011,1.5,1.5,1.5,1.5,0
09/02/2011,1.5,1.5,1.5,1.5,0
10/02/2011,1.5,1.5,1.5,1.5,0
11/02/2011,1.5,1.5,1.5,1.5,0
14/02/2011,1.48,1.48,1.48,1.48,800
15/02/2011,1.48,1.48,1.48,1.48,0
16/02/2011,1.48,1.48,1.48,1.48,0
17/02/2011,1.48,1.48,1.48,1.48,0
18/02/2011,1.48,1.48,1.48,1.48,0
21/02/2011,1.48,1.48,1.48,1.48,0
22/02/2011,1.48,1.48,1.48,1.48,0
23/02/2011,1.48,1.48,1.48,1.48,0
24/02/2011,1.48,1.48,1.48,1.48,0
25/02/2011,1.48,1.48,1.48,1.48,0
28/02/2011,1.48,1.48,1.48,1.48,0
01/03/2011,1.48,1.48,1.48,1.48,0
02/03/2011,1.48,1.48,1.48,1.48,0
03/03/2011,1.48,1.48,1.48,1.48,0
04/03/2011,1.48,1.48,1.48,1.48,0
07/03/2011,1.48,1.48,1.48,1.48,0
08/03/2011,1.48,1.48,1.48,1.48,0
09/03/2011,1.48,1.48,1.48,1.48,0
10/03/2011,1.48,1.48,1.48,1.48,0
11/03/2011,1.48,1.48,1.48,1.48,0
14/03/2011,1.48,1.48,1.48,1.48,0
15/03/2011,1.4,1.4,1.4,1.4,360
16/03/2011,1.4,1.4,1.4,1.4,0
17/03/2011,1.4,1.4,1.4,1.4,0
18/03/2011,1.4,1.4,1.4,1.4,0
21/03/2011,1.4,1.4,1.4,1.4,440
22/03/2011,1.4,1.4,1.4,1.4,0
23/03/2011,1.4,1.4,1.4,1.4,0
24/03/2011,1.4,1.4,1.4,1.4,0
25/03/2011,1.4,1.4,1.4,1.4,0
28/03/2011,1.4,1.4,1.4,1.4,0
29/03/2011,1.4,1.4,1.4,1.4,0
30/03/2011,1.4,1.4,1.4,1.4,0
31/03/2011,1.4,1.4,1.4,1.4,0
01/04/2011,1.4,1.4,1.4,1.4,0
04/04/2011,1.4,1.4,1.4,1.4,0
05/04/2011,1.4,1.4,1.4,1.4,0
06/04/2011,1.4,1.4,1.4,1.4,0
07/04/2011,1.4,1.4,1.4,1.4,0
08/04/2011,1.4,1.4,1.4,1.4,0
11/04/2011,1.4,1.4,1.4,1.4,0
12/04/2011,1.4,1.4,1.4,1.4,0
13/04/2011,1.4,1.4,1.4,1.4,0
14/04/2011,1.4,1.4,1.4,1.4,0
15/04/2011,1.4,1.4,1.4,1.4,0
18/04/2011,1.4,1.4,1.4,1.4,0
19/04/2011,1.4,1.4,1.4,1.4,0
20/04/2011,1.4,1.4,1.4,1.4,0
21/04/2011,1.4,1.4,1.4,1.4,0
27/04/2011,1.4,1.4,1.4,1.4,0
28/04/2011,1.4,1.4,1.4,1.4,0
29/04/2011,1.4,1.4,1.4,1.4,0
02/05/2011,1.4,1.4,1.4,1.4,0
03/05/2011,1.4,1.4,1.4,1.4,0
04/05/2011,1.4,1.4,1.4,1.4,0
05/05/2011,1.4,1.4,1.4,1.4,0
06/05/2011,1.4,1.4,1.4,1.4,0
09/05/2011,1.4,1.4,1.4,1.4,0
10/05/2011,1.4,1.4,1.4,1.4,0
11/05/2011,1.4,1.4,1.4,1.4,0
12/05/2011,1.4,1.4,1.4,1.4,0
13/05/2011,1.4,1.4,1.4,1.4,0
16/05/2011,1.4,1.4,1.4,1.4,0
17/05/2011,1.4,1.4,1.4,1.4,0
18/05/2011,1.4,1.4,1.4,1.4,0
19/05/2011,1.4,1.4,1.4,1.4,0
20/05/2011,1.4,1.4,1.4,1.4,0
23/05/2011,1.4,1.4,1.4,1.4,0
24/05/2011,1.45,1.45,1.45,1.45,2000
25/05/2011,1.45,1.45,1.45,1.45,0
26/05/2011,1.45,1.45,1.45,1.45,0
27/05/2011,1.45,1.45,1.45,1.45,0
30/05/2011,1.45,1.45,1.45,1.45,0
31/05/2011,1.45,1.45,1.45,1.45,0
01/06/2011,1.46,1.46,1.45,1.45,6350
02/06/2011,1.45,1.45,1.45,1.45,0
03/06/2011,1.45,1.45,1.45,1.45,0
06/06/2011,1.45,1.45,1.45,1.45,0
07/06/2011,1.45,1.45,1.45,1.45,345
08/06/2011,1.3,1.3,1.3,1.3,345
09/06/2011,1.3,1.3,1.3,1.3,0
10/06/2011,1.3,1.3,1.3,1.3,0
14/06/2011,1.3,1.3,1.3,1.3,0
15/06/2011,1.3,1.3,1.3,1.3,0
16/06/2011,1.3,1.3,1.3,1.3,0
17/06/2011,1.3,1.3,1.3,1.3,0
20/06/2011,1.3,1.3,1.3,1.3,0
21/06/2011,1.3,1.3,1.3,1.3,0
22/06/2011,1.3,1.3,1.3,1.3,0
23/06/2011,1.3,1.3,1.3,1.3,0
24/06/2011,1.3,1.3,1.3,1.3,0
27/06/2011,1.3,1.3,1.3,1.3,0
28/06/2011,1.3,1.3,1.3,1.3,0
29/06/2011,1.3,1.3,1.3,1.3,0
30/06/2011,1.3,1.3,1.3,1.3,0
01/07/2011,1.3,1.3,1.3,1.3,0
04/07/2011,1.3,1.3,1.3,1.3,0
05/07/2011,1.3,1.3,1.3,1.3,0
06/07/2011,1.3,1.3,1.3,1.3,0
07/07/2011,1.3,1.3,1.3,1.3,0
08/07/2011,1.3,1.3,1.3,1.3,0
11/07/2011,1.3,1.3,1.3,1.3,0
12/07/2011,1.3,1.3,1.3,1.3,0
13/07/2011,1.3,1.3,1.3,1.3,0
14/07/2011,1.45,1.45,1.45,1.45,670
15/07/2011,1.45,1.45,1.45,1.45,0
18/07/2011,1.45,1.45,1.45,1.45,0
19/07/2011,1.45,1.45,1.45,1.45,0
20/07/2011,1.45,1.45,1.45,1.45,0
21/07/2011,1.45,1.45,1.45,1.45,0
22/07/2011,1.45,1.45,1.45,1.45,0
25/07/2011,1.45,1.45,1.45,1.45,0
26/07/2011,1.45,1.45,1.45,1.45,0
27/07/2011,1.45,1.45,1.45,1.45,0
28/07/2011,1.45,1.45,1.45,1.45,0
29/07/2011,1.45,1.45,1.45,1.45,0
01/08/2011,1.45,1.45,1.45,1.45,0
02/08/2011,1.45,1.45,1.45,1.45,0
03/08/2011,1.45,1.45,1.45,1.45,0
04/08/2011,1.45,1.45,1.45,1.45,0
05/08/2011,1.45,1.45,1.45,1.45,0
08/08/2011,1.45,1.45,1.45,1.45,0
09/08/2011,1.45,1.45,1.45,1.45,0
10/08/2011,1.45,1.45,1.45,1.45,0
11/08/2011,1.45,1.45,1.45,1.45,0
12/08/2011,1.45,1.45,1.45,1.45,0
15/08/2011,1.45,1.45,1.45,1.45,0
16/08/2011,1.45,1.45,1.45,1.45,0
17/08/2011,1.45,1.45,1.45,1.45,0
18/08/2011,1.45,1.45,1.45,1.45,0
19/08/2011,1.45,1.45,1.45,1.45,0
22/08/2011,1.45,1.45,1.45,1.45,0
23/08/2011,1.45,1.45,1.45,1.45,0
24/08/2011,1.45,1.45,1.45,1.45,0
25/08/2011,1.45,1.45,1.45,1.45,0
26/08/2011,1.45,1.45,1.45,1.45,0
29/08/2011,1.45,1.45,1.45,1.45,0
30/08/2011,1.45,1.45,1.45,1.45,0
31/08/2011,1.45,1.45,1.45,1.45,0
01/09/2011,1.45,1.45,1.45,1.45,0
02/09/2011,1.45,1.45,1.45,1.45,0
05/09/2011,1.45,1.45,1.45,1.45,0
06/09/2011,1.45,1.45,1.45,1.45,0
07/09/2011,1.45,1.45,1.45,1.45,0
08/09/2011,1.45,1.45,1.45,1.45,0
09/09/2011,1.45,1.45,1.45,1.45,0
12/09/2011,1.45,1.45,1.45,1.45,0
13/09/2011,1.45,1.45,1.45,1.45,0
14/09/2011,1.45,1.45,1.45,1.45,0
15/09/2011,1.45,1.45,1.45,1.45,0
16/09/2011,1.45,1.45,1.45,1.45,0
19/09/2011,1.45,1.45,1.45,1.45,0
20/09/2011,1.45,1.45,1.45,1.45,0
21/09/2011,1.45,1.45,1.45,1.45,0
22/09/2011,1.45,1.45,1.45,1.45,0
23/09/2011,1.45,1.45,1.45,1.45,0
26/09/2011,1.45,1.45,1.45,1.45,0
27/09/2011,1.45,1.45,1.45,1.45,0
28/09/2011,1.45,1.45,1.45,1.45,0
29/09/2011,1.45,1.45,1.45,1.45,0
30/09/2011,1.45,1.45,1.45,1.45,0
03/10/2011,1.45,1.45,1.45,1.45,0
04/10/2011,1.45,1.45,1.45,1.45,0
05/10/2011,1.45,1.45,1.45,1.45,30819
06/10/2011,1.45,1.45,1.45,1.45,0
07/10/2011,1.45,1.45,1.45,1.45,0
10/10/2011,1.45,1.45,1.45,1.45,0
11/10/2011,1.45,1.45,1.45,1.45,0
12/10/2011,1.45,1.45,1.45,1.45,0
13/10/2011,1.45,1.45,1.45,1.45,0
14/10/2011,1.45,1.45,1.45,1.45,0
17/10/2011,1.45,1.45,1.45,1.45,0
18/10/2011,1.45,1.45,1.45,1.45,0
19/10/2011,1.45,1.45,1.45,1.45,0
20/10/2011,1.45,1.45,1.45,1.45,0
21/10/2011,1.45,1.45,1.45,1.45,0
24/10/2011,1.45,1.45,1.45,1.45,0
25/10/2011,1.45,1.45,1.45,1.45,0
26/10/2011,1.45,1.45,1.45,1.45,0
27/10/2011,1.45,1.45,1.45,1.45,0
28/10/2011,1.45,1.45,1.45,1.45,0
31/10/2011,1.45,1.45,1.45,1.45,0
01/11/2011,1.45,1.45,1.45,1.45,0
02/11/2011,1.45,1.45,1.45,1.45,0
03/11/2011,1.45,1.45,1.45,1.45,0
04/11/2011,1.45,1.45,1.45,1.45,0
07/11/2011,1.45,1.45,1.45,1.45,0
08/11/2011,1.45,1.45,1.45,1.45,0
09/11/2011,1.45,1.45,1.45,1.45,0
10/11/2011,1.45,1.45,1.45,1.45,0
11/11/2011,1.45,1.45,1.45,1.45,0
14/11/2011,1.45,1.45,1.45,1.45,0
15/11/2011,1.45,1.45,1.45,1.45,0
16/11/2011,1.45,1.45,1.45,1.45,0
17/11/2011,1.45,1.45,1.45,1.45,0
18/11/2011,1.45,1.45,1.45,1.45,0
21/11/2011,1.45,1.45,1.45,1.45,0
22/11/2011,1.45,1.45,1.45,1.45,0
23/11/2011,1.45,1.45,1.45,1.45,0
24/11/2011,1.45,1.45,1.45,1.45,0
25/11/2011,1.5,1.5,1.5,1.5,500
28/11/2011,1.5,1.5,1.5,1.5,0
29/11/2011,1.5,1.5,1.5,1.5,0
30/11/2011,1.5,1.5,1.5,1.5,0
01/12/2011,1.5,1.5,1.5,1.5,0
02/12/2011,1.5,1.5,1.5,1.5,0
05/12/2011,1.5,1.5,1.5,1.5,0
06/12/2011,1.5,1.5,1.5,1.5,0
07/12/2011,1.5,1.5,1.5,1.5,0
08/12/2011,1.5,1.5,1.5,1.5,0
09/12/2011,1.5,1.5,1.5,1.5,0
12/12/2011,1.5,1.5,1.5,1.5,0
13/12/2011,1.5,1.5,1.5,1.5,0
14/12/2011,1.5,1.5,1.5,1.5,0
15/12/2011,1.42,1.42,1.42,1.42,500
16/12/2011,1.42,1.42,1.42,1.42,0
19/12/2011,1.42,1.42,1.42,1.42,0
20/12/2011,1.42,1.42,1.42,1.42,0
21/12/2011,1.42,1.42,1.42,1.42,0
22/12/2011,1.42,1.42,1.42,1.42,0
